"Item","Participant","Condition","Trial1","PresentationTime","CueColor","ScreenWidth","ScreenHeight","Attractiveness","Beauty","Symmetry","Trial2","Reality"
"013_03.jpg","S252","Photograph",33,2423,"Red",1280,720,-17,-20,-13,33,7
"025_03.jpg","S252","Photograph",34,844,"Red",1280,720,-9,22,-8,34,-24
"009_03.jpg","S252","Photograph",35,1881,"Red",1280,720,-11,32,-12,35,-12
"108_03.jpg","S252","AI-Generated",36,2934,"Green",1280,720,-35,17,-10,36,-9
"101_03.jpg","S017","AI-Generated",1,2372,"Blue",1536,864,30,60,-60,1,-70
"032_03.jpg","S017","AI-Generated",2,3386,"Blue",1536,864,60,70,-30,2,25
"005_03.jpg","S017","AI-Generated",3,2538,"Blue",1536,864,-51,-81,-25,3,60
"013_03.jpg","S017","Photograph",4,1828,"Red",1536,864,35,60,-29,4,40
"068_03.jpg","S017","AI-Generated",5,2118,"Blue",1536,864,-20,13,-60,5,-40
"070_03.jpg","S017","Photograph",6,3527,"Red",1536,864,19,70,20,6,-56
"083_03.jpg","S017","AI-Generated",7,1191,"Blue",1536,864,-28,37,25,7,-20
"017_03.jpg","S017","AI-Generated",8,2234,"Blue",1536,864,51,80,23,8,11
"112_03.jpg","S017","AI-Generated",9,1286,"Blue",1536,864,58,78,56,9,-32
"027_03.jpg","S017","Photograph",10,3251,"Red",1536,864,58,80,60,10,27
"097_03.jpg","S017","AI-Generated",11,2958,"Blue",1536,864,16,-32,37,11,28
"033_03.jpg","S017","Photograph",12,869,"Red",1536,864,72,82,52,12,-34
"042_03.jpg","S017","Photograph",13,3727,"Red",1536,864,75,84,40,13,50
"004_03.jpg","S017","AI-Generated",14,1154,"Blue",1536,864,-66,-25,-57,14,32
"020_03.jpg","S017","Photograph",15,1376,"Red",1536,864,-20,-51,-26,15,-60
"102_03.jpg","S017","Photograph",16,3458,"Red",1536,864,-62,-76,53,16,-61
"143_03.jpg","S017","Photograph",17,1774,"Red",1536,864,-80,-83,-80,17,-30
"021_03.jpg","S017","AI-Generated",18,2839,"Blue",1536,864,-84,29,77,18,-65
"009_03.jpg","S017","Photograph",19,3122,"Red",1536,864,78,95,-33,19,45
"136_03.jpg","S017","AI-Generated",20,2751,"Blue",1536,864,-64,19,54,20,64
"120_03.jpg","S017","Photograph",21,2200,"Red",1536,864,-23,-74,-72,21,-25
"096_03.jpg","S017","Photograph",22,2789,"Red",1536,864,65,95,71,22,41
"100_03.jpg","S017","Photograph",23,2252,"Red",1536,864,20,71,11,23,-37
"108_03.jpg","S017","Photograph",24,1130,"Red",1536,864,68,92,57,24,-10
"038_03.jpg","S017","Photograph",25,2723,"Red",1536,864,-24,-49,56,25,55
"104_03.jpg","S017","Photograph",26,2455,"Red",1536,864,-59,37,79,26,12
"041_03.jpg","S017","AI-Generated",27,2628,"Blue",1536,864,-23,77,75,27,11
"121_03.jpg","S017","AI-Generated",28,2186,"Blue",1536,864,-75,-31,74,28,32
"025_03.jpg","S017","Photograph",29,2394,"Red",1536,864,80,63,72,29,-63
"172_03.jpg","S017","AI-Generated",30,2388,"Blue",1536,864,-60,-20,71,30,-52
"030_03.jpg","S017","AI-Generated",31,2709,"Blue",1536,864,80,86,-18,31,-39
"124_03.jpg","S017","Photograph",32,2678,"Red",1536,864,91,91,72,32,-63
"087_03.jpg","S017","AI-Generated",33,2258,"Blue",1536,864,61,92,38,33,23
"141_03.jpg","S017","AI-Generated",34,2230,"Blue",1536,864,-18,42,81,34,-49
"125_03.jpg","S017","Photograph",35,1187,"Red",1536,864,-83,-43,77,35,17
"010_03.jpg","S017","AI-Generated",36,2297,"Blue",1536,864,-36,-58,50,36,21
"021_03.jpg","S138","Photograph",1,3473,"Red",1536,864,-25,-13,-15,1,21
"020_03.jpg","S138","AI-Generated",2,2610,"Green",1536,864,-15,-7,-8,2,90
"038_03.jpg","S138","Photograph",3,1832,"Red",1536,864,-13,-13,-63,3,98
"102_03.jpg","S138","Photograph",4,3543,"Red",1536,864,9,9,36,4,-16
"108_03.jpg","S138","Photograph",5,1470,"Red",1536,864,57,40,90,5,-13
"004_03.jpg","S138","Photograph",6,2465,"Red",1536,864,-9,16,-13,6,-72
"042_03.jpg","S138","AI-Generated",7,3738,"Green",1536,864,72,57,43,7,0
"013_03.jpg","S138","AI-Generated",8,1595,"Green",1536,864,-12,-22,14,8,96
"041_03.jpg","S138","AI-Generated",9,3268,"Green",1536,864,14,11,9,9,-15
"125_03.jpg","S138","AI-Generated",10,2546,"Green",1536,864,-20,-19,-12,10,35
"124_03.jpg","S138","Photograph",11,1639,"Red",1536,864,73,95,95,11,-89
"027_03.jpg","S138","AI-Generated",12,2343,"Green",1536,864,31,25,62,12,30
"141_03.jpg","S138","AI-Generated",13,2864,"Green",1536,864,23,24,21,13,44
"172_03.jpg","S138","AI-Generated",14,1281,"Green",1536,864,-9,-41,-68,14,69
"083_03.jpg","S138","Photograph",15,1840,"Red",1536,864,19,23,-11,15,65
"017_03.jpg","S138","AI-Generated",16,1901,"Green",1536,864,-15,-11,-14,16,74
"143_03.jpg","S138","AI-Generated",17,3177,"Green",1536,864,-42,-30,-57,17,-41
"068_03.jpg","S138","AI-Generated",18,3068,"Green",1536,864,-13,-18,-68,18,-30
"005_03.jpg","S138","Photograph",19,1441,"Red",1536,864,-13,-14,-21,19,-18
"070_03.jpg","S138","AI-Generated",20,3570,"Green",1536,864,-20,-73,19,20,-65
"136_03.jpg","S138","Photograph",21,2140,"Red",1536,864,50,26,22,21,98
"100_03.jpg","S138","Photograph",22,1501,"Red",1536,864,17,86,58,22,92
"112_03.jpg","S138","AI-Generated",23,3244,"Green",1536,864,60,57,-27,23,83
"120_03.jpg","S138","Photograph",24,1638,"Red",1536,864,41,25,-19,24,80
"033_03.jpg","S138","AI-Generated",25,1896,"Green",1536,864,63,82,48,25,33
"104_03.jpg","S138","Photograph",26,2131,"Red",1536,864,-28,-24,23,26,-75
"121_03.jpg","S138","AI-Generated",27,1143,"Green",1536,864,12,-15,-81,27,70
"097_03.jpg","S138","Photograph",28,2198,"Red",1536,864,39,31,24,28,48
"030_03.jpg","S138","AI-Generated",29,2611,"Green",1536,864,80,98,43,29,-39
"025_03.jpg","S138","Photograph",30,1015,"Red",1536,864,60,79,52,30,61
"010_03.jpg","S138","AI-Generated",31,1431,"Green",1536,864,54,50,54,31,37
"032_03.jpg","S138","Photograph",32,3037,"Red",1536,864,38,83,58,32,57
"096_03.jpg","S138","AI-Generated",33,2380,"Green",1536,864,48,61,82,33,17
"087_03.jpg","S138","Photograph",34,3514,"Red",1536,864,60,72,55,34,27
"009_03.jpg","S138","Photograph",35,1825,"Red",1536,864,68,73,-34,35,34
"101_03.jpg","S138","Photograph",36,2716,"Red",1536,864,-15,-9,-12,36,-24
"102_03.jpg","S151","AI-Generated",1,1080,"Green",1280,800,-71,-29,-22,1,30
"124_03.jpg","S151","Photograph",2,3299,"Red",1280,800,51,54,12,2,-39
"125_03.jpg","S151","Photograph",3,2137,"Red",1280,800,-48,-11,-18,3,7
"013_03.jpg","S151","Photograph",4,882,"Red",1280,800,8,20,-10,4,41
"070_03.jpg","S151","AI-Generated",5,1800,"Green",1280,800,-23,13,-15,5,27
"038_03.jpg","S151","AI-Generated",6,2910,"Green",1280,800,-13,-3,-29,6,9
"100_03.jpg","S151","Photograph",7,1145,"Red",1280,800,3,28,3,7,12
"112_03.jpg","S151","AI-Generated",8,3643,"Green",1280,800,15,21,7,8,-42
"143_03.jpg","S151","Photograph",9,3036,"Red",1280,800,-43,-10,6,9,-17
"032_03.jpg","S151","AI-Generated",10,857,"Green",1280,800,10,18,21,10,13
"172_03.jpg","S151","AI-Generated",11,2749,"Green",1280,800,-51,-4,34,11,15
"101_03.jpg","S151","AI-Generated",12,825,"Green",1280,800,-63,16,13,12,-20
"104_03.jpg","S151","Photograph",13,3355,"Red",1280,800,-22,7,-10,13,11
"025_03.jpg","S151","AI-Generated",14,2182,"Green",1280,800,12,10,-10,14,24
"042_03.jpg","S151","Photograph",15,2739,"Red",1280,800,5,54,10,15,23
"009_03.jpg","S151","Photograph",16,3641,"Red",1280,800,7,44,-11,16,-24
"017_03.jpg","S151","Photograph",17,1863,"Red",1280,800,-49,3,-19,17,10
"096_03.jpg","S151","Photograph",18,3419,"Red",1280,800,-13,31,13,18,30
"108_03.jpg","S151","AI-Generated",19,2791,"Green",1280,800,-8,45,-18,19,-21
"021_03.jpg","S151","AI-Generated",20,1381,"Green",1280,800,-52,-27,12,20,32
"121_03.jpg","S151","Photograph",21,1660,"Red",1280,800,-46,-7,-24,21,6
"033_03.jpg","S151","Photograph",22,2849,"Red",1280,800,-22,25,15,22,-9
"004_03.jpg","S151","Photograph",23,1514,"Red",1280,800,-49,-8,-37,23,8
"120_03.jpg","S151","Photograph",24,3672,"Red",1280,800,-8,-11,-38,24,-13
"010_03.jpg","S151","AI-Generated",25,1729,"Green",1280,800,-16,2,-30,25,25
"030_03.jpg","S151","AI-Generated",26,1297,"Green",1280,800,23,27,11,26,-21
"083_03.jpg","S151","AI-Generated",27,1329,"Green",1280,800,-10,-1,-25,27,13
"141_03.jpg","S151","Photograph",28,1244,"Red",1280,800,-38,5,-19,28,-13
"041_03.jpg","S151","AI-Generated",29,2316,"Green",1280,800,-14,30,24,29,-10
"087_03.jpg","S151","AI-Generated",30,2670,"Green",1280,800,-7,5,-8,30,-7
"136_03.jpg","S151","AI-Generated",31,3503,"Green",1280,800,-38,-9,-16,31,14
"005_03.jpg","S151","AI-Generated",32,1636,"Green",1280,800,-51,-11,-27,32,-10
"020_03.jpg","S151","Photograph",33,3114,"Red",1280,800,-13,7,-32,33,25
"068_03.jpg","S151","Photograph",34,3602,"Red",1280,800,-40,-3,-12,34,11
"097_03.jpg","S151","Photograph",35,3218,"Red",1280,800,-8,25,10,35,21
"027_03.jpg","S151","AI-Generated",36,985,"Green",1280,800,-14,20,11,36,14
"101_03.jpg","S008","Photograph",1,3579,"Red",1920,1080,-59,-28,-91,1,55
"038_03.jpg","S008","AI-Generated",2,1633,"Blue",1920,1080,-77,8,72,2,-81
"021_03.jpg","S008","Photograph",3,1794,"Red",1920,1080,-78,12,74,3,-42
"009_03.jpg","S008","Photograph",4,2746,"Red",1920,1080,16,57,-35,4,58
"020_03.jpg","S008","Photograph",5,2495,"Red",1920,1080,-51,-33,-54,5,71
"041_03.jpg","S008","AI-Generated",6,2978,"Blue",1920,1080,12,13,-51,6,-27
"136_03.jpg","S008","AI-Generated",7,1007,"Blue",1920,1080,-30,-23,-19,7,36
"070_03.jpg","S008","AI-Generated",8,1118,"Blue",1920,1080,-29,7,20,8,-81
"141_03.jpg","S008","AI-Generated",9,2075,"Blue",1920,1080,-65,11,28,9,-31
"125_03.jpg","S008","Photograph",10,3241,"Red",1920,1080,-83,-52,50,10,10
"010_03.jpg","S008","Photograph",11,1716,"Red",1920,1080,10,31,-13,11,-33
"100_03.jpg","S008","AI-Generated",12,1094,"Blue",1920,1080,-39,-13,39,12,-12
"013_03.jpg","S008","AI-Generated",13,1704,"Blue",1920,1080,-65,10,25,13,23
"083_03.jpg","S008","Photograph",14,2568,"Red",1920,1080,18,41,-9,14,-72
"025_03.jpg","S008","AI-Generated",15,2748,"Blue",1920,1080,-63,8,17,15,-34
"124_03.jpg","S008","Photograph",16,2905,"Red",1920,1080,41,74,21,16,-20
"068_03.jpg","S008","AI-Generated",17,2709,"Blue",1920,1080,-38,-15,-64,17,-23
"030_03.jpg","S008","Photograph",18,2685,"Red",1920,1080,8,28,14,18,21
"104_03.jpg","S008","Photograph",19,1793,"Red",1920,1080,-32,13,-47,19,-81
"097_03.jpg","S008","AI-Generated",20,3233,"Blue",1920,1080,-59,9,-25,20,20
"143_03.jpg","S008","Photograph",21,1116,"Red",1920,1080,-82,-44,-61,21,24
"172_03.jpg","S008","Photograph",22,1930,"Red",1920,1080,-63,-16,-12,22,-80
"102_03.jpg","S008","Photograph",23,3412,"Red",1920,1080,-76,-56,7,23,-80
"087_03.jpg","S008","Photograph",24,1701,"Red",1920,1080,-27,10,12,24,-75
"096_03.jpg","S008","AI-Generated",25,3061,"Blue",1920,1080,-31,19,39,25,14
"032_03.jpg","S008","AI-Generated",26,3233,"Blue",1920,1080,13,12,27,26,27
"033_03.jpg","S008","AI-Generated",27,1252,"Blue",1920,1080,18,19,-17,27,-52
"027_03.jpg","S008","Photograph",28,1283,"Red",1920,1080,7,12,39,28,-47
"042_03.jpg","S008","AI-Generated",29,2289,"Blue",1920,1080,9,23,-11,29,-29
"005_03.jpg","S008","AI-Generated",30,2203,"Blue",1920,1080,-66,-31,22,30,71
"112_03.jpg","S008","Photograph",31,781,"Red",1920,1080,-48,-39,-25,31,54
"120_03.jpg","S008","Photograph",32,949,"Red",1920,1080,-69,-39,-41,32,24
"017_03.jpg","S008","AI-Generated",33,3189,"Blue",1920,1080,-54,7,49,33,-72
"004_03.jpg","S008","AI-Generated",34,2245,"Blue",1920,1080,-18,13,-57,34,-43
"108_03.jpg","S008","AI-Generated",35,1048,"Blue",1920,1080,-58,-13,-44,35,8
"121_03.jpg","S008","Photograph",36,2937,"Red",1920,1080,-30,7,-17,36,-43
"141_03.jpg","S135","AI-Generated",1,2311,"Green",1440,900,-20,-61,-17,1,63
"005_03.jpg","S135","AI-Generated",2,1729,"Green",1440,900,-51,-26,-66,2,14
"025_03.jpg","S135","AI-Generated",3,3485,"Green",1440,900,46,46,76,3,75
"030_03.jpg","S135","AI-Generated",4,3735,"Green",1440,900,62,21,52,4,86
"112_03.jpg","S135","AI-Generated",5,1392,"Green",1440,900,23,41,63,5,-97
"010_03.jpg","S135","AI-Generated",6,827,"Green",1440,900,-36,-12,38,6,13
"102_03.jpg","S135","AI-Generated",7,3515,"Green",1440,900,-41,-46,-4,7,-65
"017_03.jpg","S135","AI-Generated",8,1142,"Green",1440,900,-27,53,92,8,62
"121_03.jpg","S135","AI-Generated",9,2362,"Green",1440,900,-26,19,65,9,54
"120_03.jpg","S135","AI-Generated",10,3623,"Green",1440,900,-11,-52,-85,10,-96
"033_03.jpg","S135","AI-Generated",11,3679,"Green",1440,900,29,55,-22,11,-33
"104_03.jpg","S135","Photograph",12,1941,"Blue",1440,900,20,21,0,12,-40
"021_03.jpg","S135","AI-Generated",13,3125,"Green",1440,900,-73,-31,95,13,96
"070_03.jpg","S135","Photograph",14,2146,"Blue",1440,900,-67,-30,31,14,-27
"097_03.jpg","S135","AI-Generated",15,1394,"Green",1440,900,51,20,70,15,-58
"041_03.jpg","S135","AI-Generated",16,1619,"Green",1440,900,23,74,48,16,-21
"083_03.jpg","S135","Photograph",17,943,"Blue",1440,900,36,54,72,17,-84
"027_03.jpg","S135","Photograph",18,1577,"Blue",1440,900,-27,51,78,18,58
"096_03.jpg","S135","Photograph",19,1252,"Blue",1440,900,92,92,97,19,40
"013_03.jpg","S135","Photograph",20,1888,"Blue",1440,900,20,-22,48,20,-72
"101_03.jpg","S135","Photograph",21,774,"Blue",1440,900,-47,29,53,21,-42
"087_03.jpg","S135","AI-Generated",22,2065,"Green",1440,900,-23,35,-69,22,32
"032_03.jpg","S135","Photograph",23,1057,"Blue",1440,900,19,19,-27,23,45
"143_03.jpg","S135","AI-Generated",24,2124,"Green",1440,900,-94,-23,-70,24,-53
"038_03.jpg","S135","Photograph",25,2711,"Blue",1440,900,33,12,-53,25,-58
"100_03.jpg","S135","Photograph",26,1095,"Blue",1440,900,17,93,97,26,49
"172_03.jpg","S135","Photograph",27,2204,"Blue",1440,900,-79,-17,-24,27,-60
"125_03.jpg","S135","Photograph",28,1200,"Blue",1440,900,-88,-22,50,28,55
"004_03.jpg","S135","Photograph",29,946,"Blue",1440,900,-28,36,-25,29,-38
"042_03.jpg","S135","AI-Generated",30,3729,"Green",1440,900,42,39,-69,30,-22
"068_03.jpg","S135","Photograph",31,2257,"Blue",1440,900,-38,17,-52,31,-59
"136_03.jpg","S135","Photograph",32,2275,"Blue",1440,900,-76,-37,27,32,21
"009_03.jpg","S135","Photograph",33,2480,"Blue",1440,900,-96,46,91,33,50
"020_03.jpg","S135","AI-Generated",34,1984,"Green",1440,900,15,25,-32,34,24
"108_03.jpg","S135","Photograph",35,1191,"Blue",1440,900,-79,52,-36,35,73
"124_03.jpg","S135","Photograph",36,1233,"Blue",1440,900,42,93,95,36,-49
"009_03.jpg","S163","AI-Generated",1,1810,"Red",1536,864,17,48,73,1,87
"083_03.jpg","S163","AI-Generated",2,3409,"Red",1536,864,26,43,72,2,61
"041_03.jpg","S163","Photograph",3,3579,"Green",1536,864,57,36,-14,3,62
"033_03.jpg","S163","Photograph",4,1656,"Green",1536,864,22,55,-11,4,65
"010_03.jpg","S163","Photograph",5,1680,"Green",1536,864,11,25,11,5,-28
"020_03.jpg","S163","Photograph",6,2749,"Green",1536,864,-15,10,-20,6,14
"124_03.jpg","S163","Photograph",7,2100,"Green",1536,864,60,85,46,7,-13
"017_03.jpg","S163","AI-Generated",8,2090,"Red",1536,864,-23,11,-6,8,21
"121_03.jpg","S163","Photograph",9,3703,"Green",1536,864,-12,9,-14,9,23
"104_03.jpg","S163","AI-Generated",10,2550,"Red",1536,864,77,43,-20,10,-18
"101_03.jpg","S163","AI-Generated",11,2524,"Red",1536,864,64,59,22,11,-17
"100_03.jpg","S163","Photograph",12,3709,"Green",1536,864,-20,75,75,12,20
"042_03.jpg","S163","Photograph",13,2018,"Green",1536,864,18,38,-13,13,18
"027_03.jpg","S163","AI-Generated",14,780,"Red",1536,864,8,34,22,14,20
"096_03.jpg","S163","Photograph",15,865,"Green",1536,864,12,74,43,15,-57
"108_03.jpg","S163","Photograph",16,2951,"Green",1536,864,-33,58,81,16,-18
"025_03.jpg","S163","AI-Generated",17,2105,"Red",1536,864,-34,55,77,17,-9
"102_03.jpg","S163","AI-Generated",18,2227,"Red",1536,864,4,21,39,18,51
"032_03.jpg","S163","AI-Generated",19,3030,"Red",1536,864,19,47,-14,19,42
"030_03.jpg","S163","AI-Generated",20,1357,"Red",1536,864,11,43,-15,20,-21
"004_03.jpg","S163","Photograph",21,1596,"Green",1536,864,54,36,-20,21,39
"172_03.jpg","S163","AI-Generated",22,1703,"Red",1536,864,-27,-15,-18,22,47
"021_03.jpg","S163","AI-Generated",23,1659,"Red",1536,864,-65,-21,-16,23,37
"097_03.jpg","S163","Photograph",24,3052,"Green",1536,864,46,53,20,24,81
"136_03.jpg","S163","AI-Generated",25,1509,"Red",1536,864,-88,-41,-34,25,24
"087_03.jpg","S163","Photograph",26,1157,"Green",1536,864,-32,35,15,26,39
"070_03.jpg","S163","Photograph",27,3153,"Green",1536,864,-81,-5,31,27,22
"125_03.jpg","S163","Photograph",28,3011,"Green",1536,864,6,-30,-23,28,-20
"005_03.jpg","S163","AI-Generated",29,1644,"Red",1536,864,-68,-57,-32,29,39
"112_03.jpg","S163","AI-Generated",30,2904,"Red",1536,864,21,49,-19,30,71
"013_03.jpg","S163","Photograph",31,2754,"Green",1536,864,-23,29,24,31,36
"143_03.jpg","S163","AI-Generated",32,2444,"Red",1536,864,-73,-6,-76,32,46
"141_03.jpg","S163","Photograph",33,1999,"Green",1536,864,-18,9,41,33,63
"038_03.jpg","S163","AI-Generated",34,1134,"Red",1536,864,-56,18,21,34,32
"120_03.jpg","S163","Photograph",35,769,"Green",1536,864,-64,-19,-18,35,-23
"068_03.jpg","S163","AI-Generated",36,1976,"Red",1536,864,8,11,-54,36,22
"108_03.jpg","S195","AI-Generated",1,2213,"Red",1512,945,33,45,-22,1,-52
"070_03.jpg","S195","AI-Generated",2,2695,"Red",1512,945,-16,29,25,2,-64
"124_03.jpg","S195","AI-Generated",3,3200,"Red",1512,945,67,61,38,3,33
"038_03.jpg","S195","Photograph",4,3512,"Blue",1512,945,-49,28,28,4,68
"096_03.jpg","S195","Photograph",5,1734,"Blue",1512,945,-21,-8,-46,5,57
"102_03.jpg","S195","Photograph",6,1805,"Blue",1512,945,-13,14,-16,6,67
"009_03.jpg","S195","Photograph",7,3566,"Blue",1512,945,72,51,47,7,77
"017_03.jpg","S195","AI-Generated",8,1342,"Red",1512,945,14,32,42,8,76
"172_03.jpg","S195","AI-Generated",9,2603,"Red",1512,945,-22,23,-35,9,75
"125_03.jpg","S195","Photograph",10,3263,"Blue",1512,945,-38,-13,-51,10,-25
"121_03.jpg","S195","AI-Generated",11,2996,"Red",1512,945,-38,-23,-44,11,52
"104_03.jpg","S195","AI-Generated",12,2605,"Red",1512,945,25,29,-25,12,67
"097_03.jpg","S195","AI-Generated",13,1848,"Red",1512,945,13,22,-12,13,64
"042_03.jpg","S195","Photograph",14,2785,"Blue",1512,945,74,64,51,14,74
"005_03.jpg","S195","Photograph",15,2819,"Blue",1512,945,-54,-25,-54,15,71
"112_03.jpg","S195","Photograph",16,1974,"Blue",1512,945,33,66,30,16,-45
"101_03.jpg","S195","Photograph",17,2147,"Blue",1512,945,40,67,28,17,66
"027_03.jpg","S195","Photograph",18,3611,"Blue",1512,945,31,59,40,18,64
"087_03.jpg","S195","Photograph",19,2639,"Blue",1512,945,47,51,36,19,-39
"004_03.jpg","S195","AI-Generated",20,2722,"Red",1512,945,14,31,-42,20,58
"083_03.jpg","S195","Photograph",21,2346,"Blue",1512,945,28,60,-11,21,70
"141_03.jpg","S195","AI-Generated",22,1157,"Red",1512,945,-17,-3,-20,22,-23
"120_03.jpg","S195","Photograph",23,810,"Blue",1512,945,-18,22,-50,23,-75
"032_03.jpg","S195","Photograph",24,3682,"Blue",1512,945,17,41,-21,24,35
"020_03.jpg","S195","Photograph",25,2038,"Blue",1512,945,-20,28,-33,25,83
"010_03.jpg","S195","AI-Generated",26,2356,"Red",1512,945,7,37,-17,26,20
"033_03.jpg","S195","Photograph",27,1349,"Blue",1512,945,75,75,61,27,87
"041_03.jpg","S195","AI-Generated",28,872,"Red",1512,945,51,74,46,28,85
"025_03.jpg","S195","AI-Generated",29,856,"Red",1512,945,28,67,32,29,79
"100_03.jpg","S195","AI-Generated",30,1393,"Red",1512,945,44,71,60,30,36
"021_03.jpg","S195","AI-Generated",31,3075,"Red",1512,945,-28,50,48,31,-23
"013_03.jpg","S195","Photograph",32,3207,"Blue",1512,945,-16,39,-30,32,54
"136_03.jpg","S195","AI-Generated",33,2016,"Red",1512,945,-21,-9,-16,33,70
"068_03.jpg","S195","Photograph",34,934,"Blue",1512,945,-33,24,33,34,-24
"143_03.jpg","S195","AI-Generated",35,1598,"Red",1512,945,-53,-14,-67,35,32
"030_03.jpg","S195","AI-Generated",36,3255,"Red",1512,945,57,72,-22,36,-41
"172_03.jpg","S331","Photograph",1,3204,"Green",1920,1080,-62,-59,-47,1,53
"004_03.jpg","S331","AI-Generated",2,2370,"Blue",1920,1080,-35,-46,-50,2,55
"102_03.jpg","S331","Photograph",3,3151,"Green",1920,1080,9,13,12,3,-67
"005_03.jpg","S331","AI-Generated",4,2514,"Blue",1920,1080,-78,-69,-62,4,100
"013_03.jpg","S331","AI-Generated",5,3392,"Blue",1920,1080,9,12,27,5,100
"032_03.jpg","S331","Photograph",6,3662,"Green",1920,1080,19,15,19,6,-52
"124_03.jpg","S331","Photograph",7,3094,"Green",1920,1080,67,85,63,7,-34
"097_03.jpg","S331","AI-Generated",8,3717,"Blue",1920,1080,-9,21,29,8,48
"033_03.jpg","S331","Photograph",9,1162,"Green",1920,1080,30,28,55,9,84
"087_03.jpg","S331","Photograph",10,2732,"Green",1920,1080,60,48,49,10,72
"121_03.jpg","S331","AI-Generated",11,1019,"Blue",1920,1080,15,-20,37,11,-65
"068_03.jpg","S331","AI-Generated",12,971,"Blue",1920,1080,-44,-54,-50,12,67
"112_03.jpg","S331","AI-Generated",13,3305,"Blue",1920,1080,34,-33,41,13,78
"100_03.jpg","S331","AI-Generated",14,2324,"Blue",1920,1080,26,29,25,14,-60
"009_03.jpg","S331","Photograph",15,809,"Green",1920,1080,48,45,49,15,-66
"010_03.jpg","S331","AI-Generated",16,2825,"Blue",1920,1080,20,-30,45,16,79
"104_03.jpg","S331","AI-Generated",17,1225,"Blue",1920,1080,22,-28,38,17,96
"108_03.jpg","S331","Photograph",18,2891,"Green",1920,1080,23,26,70,18,-73
"041_03.jpg","S331","Photograph",19,2723,"Green",1920,1080,-25,-28,-32,19,83
"096_03.jpg","S331","Photograph",20,819,"Green",1920,1080,21,33,35,20,90
"143_03.jpg","S331","AI-Generated",21,3728,"Blue",1920,1080,-15,-49,-72,21,-87
"120_03.jpg","S331","Photograph",22,1083,"Green",1920,1080,-49,-36,-41,22,-83
"038_03.jpg","S331","Photograph",23,2498,"Green",1920,1080,-28,-29,-39,23,68
"083_03.jpg","S331","AI-Generated",24,3161,"Blue",1920,1080,-59,-43,-60,24,-60
"136_03.jpg","S331","AI-Generated",25,3034,"Blue",1920,1080,-52,-46,-50,25,84
"020_03.jpg","S331","AI-Generated",26,1761,"Blue",1920,1080,-36,-37,-38,26,56
"042_03.jpg","S331","Photograph",27,922,"Green",1920,1080,25,34,41,27,65
"125_03.jpg","S331","Photograph",28,3105,"Green",1920,1080,-66,-63,-42,28,-71
"101_03.jpg","S331","AI-Generated",29,1037,"Blue",1920,1080,21,-45,54,29,80
"030_03.jpg","S331","Photograph",30,2479,"Green",1920,1080,52,61,54,30,72
"021_03.jpg","S331","AI-Generated",31,3565,"Blue",1920,1080,-57,-46,60,31,54
"141_03.jpg","S331","AI-Generated",32,1064,"Blue",1920,1080,-49,-35,69,32,42
"070_03.jpg","S331","Photograph",33,3311,"Green",1920,1080,-33,-36,33,33,-56
"025_03.jpg","S331","Photograph",34,2556,"Green",1920,1080,37,39,54,34,48
"027_03.jpg","S331","AI-Generated",35,2027,"Blue",1920,1080,68,13,83,35,64
"017_03.jpg","S331","Photograph",36,2461,"Green",1920,1080,57,12,62,36,48
"097_03.jpg","S016","AI-Generated",1,999,"Blue",1280,720,-37,-13,-41,1,58
"010_03.jpg","S016","Photograph",2,2376,"Green",1280,720,11,12,-22,2,54
"005_03.jpg","S016","AI-Generated",3,2987,"Blue",1280,720,-68,-57,-31,3,-82
"108_03.jpg","S016","Photograph",4,1420,"Green",1280,720,15,15,24,4,58
"004_03.jpg","S016","Photograph",5,2362,"Green",1280,720,-59,-34,-60,5,-65
"017_03.jpg","S016","Photograph",6,2747,"Green",1280,720,-81,-68,25,6,-53
"141_03.jpg","S016","AI-Generated",7,2035,"Blue",1280,720,-71,-65,50,7,-21
"136_03.jpg","S016","Photograph",8,1926,"Green",1280,720,58,32,-33,8,44
"096_03.jpg","S016","AI-Generated",9,1276,"Blue",1280,720,-40,-34,-23,9,47
"100_03.jpg","S016","Photograph",10,3704,"Green",1280,720,11,30,-29,10,-62
"083_03.jpg","S016","Photograph",11,2381,"Green",1280,720,67,41,-13,11,-20
"041_03.jpg","S016","AI-Generated",12,3040,"Blue",1280,720,36,16,50,12,-48
"033_03.jpg","S016","Photograph",13,2906,"Green",1280,720,21,22,-18,13,-36
"068_03.jpg","S016","AI-Generated",14,3479,"Blue",1280,720,-63,-74,-25,14,54
"121_03.jpg","S016","Photograph",15,1646,"Green",1280,720,-44,-26,-26,15,51
"013_03.jpg","S016","Photograph",16,1141,"Green",1280,720,-19,-12,15,16,33
"124_03.jpg","S016","AI-Generated",17,2877,"Blue",1280,720,16,57,-15,17,-52
"120_03.jpg","S016","Photograph",18,1198,"Green",1280,720,16,17,12,18,-86
"027_03.jpg","S016","AI-Generated",19,1206,"Blue",1280,720,59,31,55,19,36
"025_03.jpg","S016","Photograph",20,1029,"Green",1280,720,49,48,-19,20,-48
"021_03.jpg","S016","AI-Generated",21,2793,"Blue",1280,720,-90,-67,26,21,36
"030_03.jpg","S016","Photograph",22,2230,"Green",1280,720,26,-24,-69,22,-54
